transaction_id,user_id,signup_date,account_age_days,device_id,datr_token,ssl_fingerprint,accounts_per_device,high_device_reuse_flag,ip_address,asn,asn_provider,asn_type,non_residential_asn_flag,ip_country,high_risk_country_flag,subscription_plan,trial_used_before,payment_status,refund_count_90d,refunded_flag,chargeback_flag,risk_score,review_bucket,fraud_type,fraud_label
TXN_00920,USR_00920,2026-02-15,14,DVC_71825F294B,DATR_SHARED_5F294B,TLS_772_4865_puppeteer_bot,6,1,109.24.194.109,AS8075,Microsoft Azure,cloud,1,ID,1,monthly,0,failed,0,0,0,65,medium_risk,device_farm,1
TXN_00625,USR_00625,2025-08-29,184,DVC_D9C19E9F86,DATR_161a5ad4ad464af5,TLS_772_4865-4866-4867_edge_win,1,0,56.250.29.61,AS7922,Comcast,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00875,USR_00875,2026-02-19,10,DVC_505E5C1C4E,DATR_TRIAL_06f2825344,TLS_771_49195_python_requests,9,1,80.152.22.234,AS20473,Vultr VPN,vpn,1,BR,1,trial,1,paid,0,0,0,80,high_risk,trial_abuse,1
TXN_00761,USR_00761,2026-01-01,59,DVC_00DC2B4215,DATR_8211653129d848ec,TLS_772_4865-49196_firefox_linux,1,0,103.122.78.122,AS7922,Comcast,residential,0,US,0,trial,0,refunded,1,1,0,0,low_risk,legit,0
TXN_00387,USR_00387,2026-01-22,38,DVC_6ED3BFB3B9,DATR_616320a947904a3f,TLS_771_4865-4866_safari_ios,1,0,112.170.247.34,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00973,USR_00973,2026-02-09,20,DVC_FAD9D8DB47,DATR_SHARED_D8DB47,TLS_771_4866_selenium_driver,11,1,44.201.63.138,AS8075,Microsoft Azure,cloud,1,ID,1,trial,1,paid,1,0,0,70,high_risk,device_farm,1
TXN_00510,USR_00510,2025-08-14,199,DVC_9762C92FF2,DATR_4956301429274dff,TLS_771_4865-4866-4867_chrome_win,1,0,204.205.179.74,AS7018,AT&T,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00268,USR_00268,2025-07-15,229,DVC_F244D2C124,DATR_17054d0e3eed44af,TLS_772_4865-49196_firefox_linux,1,0,175.247.170.224,AS20057,Verizon,residential,0,US,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00820,USR_00820,2025-10-03,149,DVC_6AB9758032,DATR_735e5e1eb3bd4eef,TLS_771_4865-4866-4867_chrome_win,1,0,205.173.243.178,AS20057,Verizon,residential,0,US,0,trial,1,paid,1,0,0,15,low_risk,legit,0
TXN_00442,USR_00442,2026-02-04,25,DVC_4629629EED,DATR_ca4f035d93ae4c3d,TLS_772_4865-49196_firefox_linux,1,0,71.95.211.119,AS21928,T-Mobile,residential,0,CA,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00497,USR_00497,2025-11-21,100,DVC_6B5E2B552E,DATR_8f3dea4eb71f43d7,TLS_771_4865-4866_safari_ios,1,0,219.101.56.118,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00113,USR_00113,2025-06-03,271,DVC_95090D8585,DATR_64def0d34d9246ab,TLS_771_4865-4866-4867_chrome_win,1,0,203.47.44.45,AS20057,Verizon,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00692,USR_00692,2025-04-22,313,DVC_A6E6CF8902,DATR_a83426f24251478c,TLS_771_4865-49195_chrome_mac,1,0,98.12.197.44,AS7018,AT&T,residential,0,US,0,monthly,1,refunded,0,1,0,15,low_risk,legit,0
TXN_00233,USR_00233,2025-12-21,70,DVC_64E9D7E780,DATR_3a72df84122f4701,TLS_772_4865-49196_firefox_linux,1,0,133.117.39.156,AS21928,T-Mobile,residential,0,UK,0,trial,1,failed,0,0,0,15,low_risk,legit,0
TXN_00870,USR_00870,2026-01-30,30,DVC_77EF3722A7,DATR_SHARED_3722A7,TLS_772_4865_puppeteer_bot,8,1,81.219.97.114,AS16509,Amazon AWS,cloud,1,PH,1,trial,1,failed,0,0,0,70,high_risk,device_farm,1
TXN_00608,USR_00608,2025-07-01,243,DVC_87375F8C69,DATR_fbb6224cc37946bb,TLS_772_4865-4866-4867_edge_win,1,0,139.240.70.141,AS20057,Verizon,residential,0,ID,1,trial,0,refunded,0,1,0,10,low_risk,legit,0
TXN_00672,USR_00672,2025-11-06,115,DVC_447861F3E3,DATR_f4c0fc1122e74ce6,TLS_772_4865-4866-4867_edge_win,1,0,101.169.36.23,AS7018,AT&T,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00374,USR_00374,2025-12-31,60,DVC_8D72357A3B,DATR_5733533ab76a4201,TLS_771_4865-49195_chrome_mac,1,0,110.70.135.17,AS7922,Comcast,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00982,USR_00982,2026-02-23,6,DVC_CE27447E7E,DATR_SHARED_447E7E,TLS_772_4865_puppeteer_bot,12,1,127.44.142.50,AS8075,Microsoft Azure,cloud,1,ID,1,monthly,1,paid,0,0,0,80,high_risk,device_farm,1
TXN_00843,USR_00843,2025-10-04,148,DVC_0640561DE0,DATR_33b0f2f6fe664ead,TLS_772_4865-49196_firefox_linux,1,0,211.212.78.214,AS10796,Charter,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00234,USR_00234,2025-09-19,163,DVC_C1607744DD,DATR_4bcb4e754ef04a32,TLS_772_4865-49196_firefox_linux,1,0,158.190.216.77,AS7018,AT&T,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00786,USR_00786,2025-05-03,302,DVC_80AA8A2A61,DATR_2900649705da4652,TLS_772_4865-49196_firefox_linux,1,0,28.30.128.153,AS7922,Comcast,residential,0,UK,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00677,USR_00677,2026-02-14,15,DVC_DDE9706A19,DATR_18e8b45b906b4e65,TLS_772_4865-4866-4867_edge_win,1,0,106.247.106.78,AS21928,T-Mobile,residential,0,UK,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00318,USR_00318,2025-07-08,236,DVC_65513A0442,DATR_750f6dee14ef4639,TLS_772_4865-4866-4867_edge_win,1,0,75.213.178.18,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00649,USR_00649,2025-05-21,284,DVC_057D2E8DA5,DATR_d34abf835a6a4ddc,TLS_771_4865-49195_chrome_mac,1,0,40.25.10.118,AS10796,Charter,residential,0,NG,1,trial,0,paid,0,0,0,10,low_risk,legit,0
TXN_00411,USR_00411,2025-03-11,355,DVC_3D6FCF5D03,DATR_1f235f3ce45f4874,TLS_771_4865-4866_safari_ios,1,0,58.171.151.209,AS10796,Charter,residential,0,CA,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00899,USR_00899,2026-01-20,40,DVC_C0800EB851,DATR_REFUND_a8256df577,TLS_772_4865-49196_firefox_linux,1,0,176.152.212.84,AS20473,Vultr VPN,vpn,1,BR,1,annual,0,paid,4,0,0,45,medium_risk,refund_abuse,1
TXN_00710,USR_00710,2025-03-15,351,DVC_C08BA1F75E,DATR_37f64e4ff1dc4560,TLS_771_4865-4866-4867_chrome_win,1,0,186.146.158.246,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,1,0,0,0,low_risk,legit,0
TXN_00359,USR_00359,2025-09-29,153,DVC_75C1FCA627,DATR_bec519543d2648c4,TLS_771_4865-4866_safari_ios,1,0,209.193.224.35,AS7018,AT&T,residential,0,US,0,trial,0,failed,1,0,0,0,low_risk,legit,0
TXN_00259,USR_00259,2025-09-23,159,DVC_5D19A52337,DATR_6a7e3468d95c42a6,TLS_771_4865-4866_safari_ios,1,0,241.76.95.158,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00745,USR_00745,2025-07-31,213,DVC_4F01000874,DATR_0d29357d061b4acb,TLS_771_4865-4866-4867_chrome_win,1,0,224.172.33.35,AS7018,AT&T,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00628,USR_00628,2025-09-09,173,DVC_9D6EF84C0F,DATR_2902b0804998488f,TLS_771_4865-4866-4867_chrome_win,1,0,166.40.180.138,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00633,USR_00633,2025-05-28,277,DVC_5379853EE3,DATR_25f23ff6c21943af,TLS_771_4865-4866_safari_ios,1,0,199.164.130.98,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00283,USR_00283,2025-11-13,108,DVC_7F7CB73EBE,DATR_0188ce2c977a4b46,TLS_771_4865-4866_safari_ios,1,0,31.192.194.123,AS7018,AT&T,residential,0,PH,1,monthly,0,refunded,0,1,0,10,low_risk,legit,0
TXN_00377,USR_00377,2025-10-27,125,DVC_6E7C7C545C,DATR_0ac30606ed3e4c01,TLS_771_4865-4866-4867_chrome_win,1,0,99.236.39.46,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00385,USR_00385,2025-06-23,251,DVC_4F7AF23B02,DATR_bb0e67d3e9c94633,TLS_771_4865-4866-4867_chrome_win,1,0,37.183.72.24,AS7922,Comcast,residential,0,ID,1,annual,0,paid,0,0,0,10,low_risk,legit,0
TXN_00225,USR_00225,2025-10-16,136,DVC_4529BC2C4E,DATR_e23a284ef4cc4e2f,TLS_772_4865-4866-4867_edge_win,1,0,25.13.75.243,AS20057,Verizon,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00954,USR_00954,2025-12-25,66,DVC_3FCD284276,DATR_REFUND_416d7433b4,TLS_771_4865-4866_safari_ios,5,1,183.109.213.106,AS20057,Verizon,residential,0,US,0,monthly,1,chargeback,4,0,1,95,high_risk,refund_abuse,1
TXN_00815,USR_00815,2025-08-27,186,DVC_962B7940E0,DATR_27b526e108284ae2,TLS_771_4865-49195_chrome_mac,1,0,94.120.159.11,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00473,USR_00473,2025-12-21,70,DVC_833955DDB5,DATR_3da8b995930b4bd8,TLS_771_4865-4866-4867_chrome_win,1,0,27.131.185.159,AS20057,Verizon,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00348,USR_00348,2025-10-26,126,DVC_839EA5AF5C,DATR_bf6f6dafa7bb4850,TLS_772_4865-4866-4867_edge_win,1,0,148.162.69.161,AS20057,Verizon,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00506,USR_00506,2025-06-29,245,DVC_BF50699CB2,DATR_20f627e5af7b4627,TLS_772_4865-49196_firefox_linux,1,0,171.182.107.173,AS10796,Charter,residential,0,US,0,monthly,0,paid,2,0,0,20,low_risk,legit,0
TXN_00640,USR_00640,2025-08-01,212,DVC_7E344FA156,DATR_5934642609bb4d85,TLS_772_4865-49196_firefox_linux,1,0,15.211.158.69,AS21928,T-Mobile,residential,0,CA,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00988,USR_00988,2025-12-16,75,DVC_3DAC9FE94F,DATR_REFUND_9d2c6deb7c,TLS_772_4865-4866-4867_edge_win,1,0,62.246.88.214,AS20473,Vultr VPN,vpn,1,NG,1,annual,1,chargeback,3,0,1,90,high_risk,refund_abuse,1
TXN_00929,USR_00929,2026-02-19,10,DVC_505E5C1C4E,DATR_CARD_843fd499d5,TLS_771_4865-4866-4867_chrome_win,9,1,220.203.138.49,AS14618,Amazon-AES,cloud,1,US,0,monthly,0,chargeback,0,0,1,85,high_risk,stolen_card,1
TXN_00906,USR_00906,2026-02-28,1,DVC_3FCD284276,DATR_TRIAL_4761b720b8,TLS_772_4865_puppeteer_bot,5,1,239.61.121.233,AS9009,M247 VPN,vpn,1,NG,1,trial,1,refunded,0,1,0,80,high_risk,trial_abuse,1
TXN_00620,USR_00620,2025-03-10,356,DVC_73075B4D96,DATR_6e21a4853e26491c,TLS_771_4865-4866-4867_chrome_win,1,0,216.193.244.38,AS7922,Comcast,residential,0,US,0,monthly,1,paid,0,0,0,15,low_risk,legit,0
TXN_00856,USR_00856,2026-02-28,1,DVC_CE27447E7E,DATR_SHARED_447E7E,TLS_771_4866_selenium_driver,12,1,132.152.16.121,AS9009,M247 VPN,vpn,1,US,0,trial,1,paid,0,0,0,70,high_risk,device_farm,1
TXN_00804,USR_00804,2025-11-09,112,DVC_D1552C12E4,DATR_ec88861dcd684c9b,TLS_772_4865-49196_firefox_linux,1,0,203.204.164.244,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00646,USR_00646,2025-05-26,279,DVC_EBA7F0EF86,DATR_0d22a89d1d844704,TLS_771_4865-49195_chrome_mac,1,0,141.238.191.66,AS7018,AT&T,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00847,USR_00847,2025-03-15,351,DVC_41B5920417,DATR_21c10dfec7fd43da,TLS_772_4865-49196_firefox_linux,1,0,210.31.96.132,AS20057,Verizon,residential,0,ID,1,trial,0,paid,0,0,0,10,low_risk,legit,0
TXN_00557,USR_00557,2025-04-16,319,DVC_E61603F017,DATR_218b9322b2d14a1c,TLS_772_4865-4866-4867_edge_win,1,0,186.176.88.237,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00958,USR_00958,2026-02-06,23,DVC_567A9143ED,DATR_SHARED_9143ED,TLS_771_4866_selenium_driver,7,1,31.155.219.105,AS8075,Microsoft Azure,cloud,1,CA,0,trial,1,refunded,0,1,0,60,medium_risk,device_farm,1
TXN_00578,USR_00578,2025-05-11,294,DVC_2E533C94B8,DATR_c4f39ecebd164b99,TLS_771_4865-4866-4867_chrome_win,1,0,105.130.28.144,AS7922,Comcast,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00796,USR_00796,2026-01-03,57,DVC_03CC855AEE,DATR_7db9dcf382ae4cb9,TLS_771_4865-4866_safari_ios,1,0,248.234.122.128,AS7018,AT&T,residential,0,CA,0,trial,0,paid,2,0,0,20,low_risk,legit,0
TXN_00086,USR_00086,2025-03-28,338,DVC_97CDD548F3,DATR_8439a7f9a81149c0,TLS_771_4865-4866-4867_chrome_win,1,0,45.142.20.41,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00243,USR_00243,2025-11-15,106,DVC_9E5768CDBC,DATR_e728fd0d00224b30,TLS_771_4865-49195_chrome_mac,1,0,90.144.240.240,AS20057,Verizon,residential,0,US,0,monthly,0,failed,1,0,0,0,low_risk,legit,0
TXN_00699,USR_00699,2026-02-04,25,DVC_F4D7F9197A,DATR_2365d0cd75a64387,TLS_772_4865-49196_firefox_linux,1,0,46.42.173.73,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00160,USR_00160,2025-12-04,87,DVC_450E251E1B,DATR_ebe3178a22514e18,TLS_772_4865-4866-4867_edge_win,1,0,177.236.93.23,AS10796,Charter,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00525,USR_00525,2025-09-13,169,DVC_E9B0B02CA7,DATR_dec59db25d4a4a8d,TLS_772_4865-49196_firefox_linux,1,0,14.46.204.65,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00036,USR_00036,2025-11-19,102,DVC_7CF99DEA14,DATR_384d755a15524f6e,TLS_771_4865-4866_safari_ios,1,0,211.204.224.59,AS20057,Verizon,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00541,USR_00541,2025-04-12,323,DVC_DBA5E82EB3,DATR_e32451c9705a45cb,TLS_771_4865-4866_safari_ios,1,0,149.104.197.152,AS7922,Comcast,residential,0,UK,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00171,USR_00171,2025-06-07,267,DVC_611C26A17A,DATR_df6a8c9c5bab4d26,TLS_772_4865-4866-4867_edge_win,1,0,96.235.73.100,AS10796,Charter,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00655,USR_00655,2025-03-09,357,DVC_8F0D5893B5,DATR_7d3b22c5b40e47ee,TLS_772_4865-4866-4867_edge_win,1,0,173.188.101.249,AS7018,AT&T,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00891,USR_00891,2026-02-21,8,DVC_329F059288,DATR_TRIAL_e595964def,TLS_772_4865_puppeteer_bot,8,1,109.122.175.64,AS7922,Comcast,residential,0,US,0,trial,1,failed,0,0,0,55,medium_risk,trial_abuse,1
TXN_00858,USR_00858,2026-02-02,27,DVC_567A9143ED,DATR_SHARED_9143ED,TLS_771_4865_headless_chrome,7,1,219.129.200.187,AS8075,Microsoft Azure,cloud,1,BR,1,monthly,1,refunded,0,1,0,70,high_risk,device_farm,1
TXN_00848,USR_00848,2025-12-08,83,DVC_36D4B19336,DATR_30eca5db3e064e42,TLS_771_4865-4866_safari_ios,1,0,82.119.225.178,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00945,USR_00945,2026-02-24,5,DVC_E30306FB00,DATR_TRIAL_4a5b1ad98b,TLS_771_4866_selenium_driver,9,1,3.184.207.133,AS14618,Amazon-AES,cloud,1,NG,1,trial,1,paid,0,0,0,80,high_risk,trial_abuse,1
TXN_00734,USR_00734,2025-06-28,246,DVC_A318125FA4,DATR_7cdee1fc1d5644e8,TLS_772_4865-4866-4867_edge_win,1,0,54.209.178.152,AS20057,Verizon,residential,0,US,0,monthly,1,paid,0,0,0,15,low_risk,legit,0
TXN_00096,USR_00096,2025-10-23,129,DVC_FF6BCA293F,DATR_f513953b6f884a5e,TLS_771_4865-4866-4867_chrome_win,1,0,198.104.222.132,AS21928,T-Mobile,residential,0,US,0,monthly,0,failed,1,0,0,0,low_risk,legit,0
TXN_00564,USR_00564,2025-10-21,131,DVC_ECC7A8400F,DATR_0af417637fb740fa,TLS_772_4865-49196_firefox_linux,1,0,191.203.2.148,AS7018,AT&T,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00241,USR_00241,2025-07-09,235,DVC_985D1B7C2F,DATR_85a17b5e3b21499c,TLS_771_4865-49195_chrome_mac,1,0,91.174.198.223,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00743,USR_00743,2026-02-14,15,DVC_87FEDF3FB0,DATR_d6e4580932fd480b,TLS_772_4865-4866-4867_edge_win,1,0,152.101.161.82,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00575,USR_00575,2026-03-01,0,DVC_2BE9DF9134,DATR_e02d80a2e7f74b57,TLS_772_4865-4866-4867_edge_win,1,0,71.200.103.91,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,10,low_risk,legit,0
TXN_00691,USR_00691,2026-01-14,46,DVC_6BD2C1A7A4,DATR_4ff413f76a4441d8,TLS_772_4865-4866-4867_edge_win,1,0,163.93.22.135,AS7922,Comcast,residential,0,CA,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00461,USR_00461,2025-12-18,73,DVC_D5C3DF0CCE,DATR_942c1ba84a0f44bf,TLS_771_4865-49195_chrome_mac,1,0,47.200.21.125,AS21928,T-Mobile,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00554,USR_00554,2025-12-16,75,DVC_C8455181D3,DATR_faf479d6b6aa4e69,TLS_772_4865-4866-4867_edge_win,1,0,237.47.133.246,AS7922,Comcast,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00889,USR_00889,2026-02-15,14,DVC_74F078F152,DATR_TRIAL_6139f343f0,TLS_772_4865_puppeteer_bot,11,1,24.61.154.32,AS8075,Microsoft Azure,cloud,1,PH,1,trial,1,refunded,0,1,0,80,high_risk,trial_abuse,1
TXN_00207,USR_00207,2025-12-21,70,DVC_ECAD91F05A,DATR_dfcdeb1ced8c45cb,TLS_771_4865-4866-4867_chrome_win,1,0,81.167.72.64,AS10796,Charter,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00393,USR_00393,2025-05-21,284,DVC_5C702D9FF0,DATR_2134563f7a634477,TLS_771_4865-4866_safari_ios,1,0,119.27.206.204,AS10796,Charter,residential,0,US,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00795,USR_00795,2025-08-28,185,DVC_2A06F29682,DATR_b3ce3632a65f4500,TLS_771_4865-4866_safari_ios,1,0,119.198.161.169,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00398,USR_00398,2025-12-15,76,DVC_D8CBF4EA4D,DATR_118c48492acb4a8f,TLS_772_4865-4866-4867_edge_win,1,0,158.63.166.76,AS7922,Comcast,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00767,USR_00767,2025-11-09,112,DVC_9A290B7FA7,DATR_9c1bd6265c8e4717,TLS_771_4865-4866-4867_chrome_win,1,0,9.7.159.24,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00849,USR_00849,2025-10-13,139,DVC_EEC489AD32,DATR_528fca3088e7451f,TLS_771_4865-49195_chrome_mac,1,0,234.245.92.13,AS21928,T-Mobile,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00218,USR_00218,2025-10-24,128,DVC_711423ECDD,DATR_f657deca16534db7,TLS_771_4865-49195_chrome_mac,1,0,142.71.33.161,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00005,USR_00005,2025-12-09,82,DVC_42E81FFEF1,DATR_f8fee4715c414935,TLS_772_4865-49196_firefox_linux,1,0,237.136.236.1,AS10796,Charter,residential,0,PH,1,monthly,0,paid,0,0,0,10,low_risk,legit,0
TXN_00769,USR_00769,2025-04-04,331,DVC_1ECBDB0519,DATR_f4da9b6e7cbf45d8,TLS_771_4865-4866_safari_ios,1,0,48.230.29.179,AS10796,Charter,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00643,USR_00643,2026-01-06,54,DVC_2B986D3A85,DATR_f56a497c2f584cd1,TLS_771_4865-4866-4867_chrome_win,1,0,118.180.171.110,AS10796,Charter,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00930,USR_00930,2026-02-16,13,DVC_BA62BB7C3C,DATR_SHARED_BB7C3C,TLS_771_4866_selenium_driver,5,1,190.180.114.247,AS15169,Google Cloud,cloud,1,CA,0,trial,1,paid,1,0,0,70,high_risk,device_farm,1
TXN_00613,USR_00613,2025-10-03,149,DVC_D1E141867A,DATR_305df5358935414f,TLS_772_4865-4866-4867_edge_win,1,0,2.141.96.49,AS10796,Charter,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00739,USR_00739,2025-12-15,76,DVC_BB12C953F7,DATR_71f4c0021e394ab6,TLS_771_4865-4866_safari_ios,1,0,100.158.148.115,AS20057,Verizon,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00547,USR_00547,2026-02-06,23,DVC_55B3E9661A,DATR_10c1c05d1c9747e6,TLS_772_4865-49196_firefox_linux,1,0,83.27.181.248,AS7922,Comcast,residential,0,VN,1,monthly,0,paid,0,0,0,10,low_risk,legit,0
TXN_00726,USR_00726,2025-12-25,66,DVC_153F1A0A12,DATR_6714da9fb40e403f,TLS_771_4865-4866-4867_chrome_win,1,0,173.13.28.99,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00684,USR_00684,2025-09-22,160,DVC_6B1B4108C8,DATR_42c5b8c2066d4924,TLS_772_4865-49196_firefox_linux,1,0,191.147.153.138,AS20057,Verizon,residential,0,US,0,monthly,0,refunded,1,1,0,0,low_risk,legit,0
TXN_00099,USR_00099,2025-04-24,311,DVC_5DD67A9276,DATR_4ef06a1b8fd3480e,TLS_772_4865-4866-4867_edge_win,1,0,80.142.4.142,AS7018,AT&T,residential,0,CA,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00805,USR_00805,2025-05-22,283,DVC_DA4C313582,DATR_a969c6517da54558,TLS_771_4865-4866_safari_ios,1,0,220.134.126.221,AS7018,AT&T,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00728,USR_00728,2025-09-12,170,DVC_B838D1A3AE,DATR_5ea1745bb56941b3,TLS_772_4865-4866-4867_edge_win,1,0,172.208.137.21,AS7018,AT&T,residential,0,CA,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00574,USR_00574,2025-04-29,306,DVC_780DEB4BCA,DATR_003e071777cb4646,TLS_771_4865-4866-4867_chrome_win,1,0,60.158.44.173,AS10796,Charter,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00407,USR_00407,2025-06-30,244,DVC_73AC67A237,DATR_84f7f003740f4693,TLS_771_4865-49195_chrome_mac,1,0,158.52.207.34,AS7922,Comcast,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00503,USR_00503,2025-08-02,211,DVC_F167C21418,DATR_654f829030154f48,TLS_772_4865-49196_firefox_linux,1,0,192.132.77.216,AS10796,Charter,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00048,USR_00048,2025-05-11,294,DVC_A0B2FD86A7,DATR_3bf56939e8c74b39,TLS_771_4865-4866_safari_ios,1,0,99.127.103.63,AS7018,AT&T,residential,0,CA,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00033,USR_00033,2025-08-05,208,DVC_3F534F8D6C,DATR_f70fcaba78724db7,TLS_771_4865-4866_safari_ios,1,0,237.239.61.222,AS10796,Charter,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00780,USR_00780,2026-01-06,54,DVC_9228A75B16,DATR_e660fd77246d4474,TLS_771_4865-4866_safari_ios,1,0,227.162.113.189,AS21928,T-Mobile,residential,0,US,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00840,USR_00840,2025-07-27,217,DVC_704546B860,DATR_e51e2900f06c4751,TLS_771_4865-4866_safari_ios,1,0,151.154.23.37,AS20057,Verizon,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00201,USR_00201,2025-07-27,217,DVC_A6E8C7A20D,DATR_b1951f54aa3e4b6c,TLS_771_4865-49195_chrome_mac,1,0,211.47.140.76,AS7922,Comcast,residential,0,US,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00135,USR_00135,2026-02-28,1,DVC_2D0050397D,DATR_b058480e31624b11,TLS_771_4865-49195_chrome_mac,1,0,38.253.34.139,AS21928,T-Mobile,residential,0,UK,0,monthly,0,paid,0,0,0,10,low_risk,legit,0
TXN_00028,USR_00028,2025-10-13,139,DVC_5E47FD6355,DATR_f8c0bd7b9f744343,TLS_771_4865-49195_chrome_mac,1,0,184.88.53.176,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
